gene_id,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,.T0.s1,.T0.s2,.T0.s3,.T96.s4,.T96.s5,.T96.s6
ENSG00000169282,KCNAB1,212.4861482,-1.37498452,0.230757188,-5.958577201,2.54E-09,1.52E-07,328.2933482,299.1459446,292.3839497,96.36112116,128.173956,130.5585697
ENSG00000201592,ENSG00000201592,233.9669044,1.544820212,0.25963219,5.950033429,2.68E-09,1.60E-07,107.7050732,102.2081977,148.8119027,284.3597791,428.9692881,331.7471853
ENSG00000043143,JADE2,481.8267024,-1.081816322,0.181844524,-5.949127833,2.70E-09,1.60E-07,646.2304394,594.1370844,723.1000906,293.8069478,298.7280103,334.9576419
ENSG00000106244,PDAP1,1513.213334,-1.098175017,0.184653703,-5.947213612,2.73E-09,1.62E-07,2137.531454,2050.811642,1999.528946,771.8336861,950.9680604,1168.606214
ENSG00000201823,SNORD48,89.51301205,2.131019575,0.358639048,5.941961951,2.82E-09,1.66E-07,30.03314542,29.0836335,40.87087469,100.1399887,186.0589683,150.8914617
ENSG00000265735,RN7SL5P,1586.766456,1.11286494,0.187337322,5.940433697,2.84E-09,1.67E-07,858.5337088,904.0855215,1248.133635,1994.297321,2287.49165,2228.056902
ENSG00000207181,SNORA14B,272.8639707,1.839549885,0.309817583,5.93752577,2.89E-09,1.70E-07,82.85005634,107.1939635,167.6753833,290.0280803,528.2007379,461.2356027
ENSG00000233296,TMEM18-DT,133.461162,1.772536758,0.298720655,5.933760278,2.96E-09,1.73E-07,69.38692218,65.64591562,46.11073042,247.515821,160.217445,211.8901377
ENSG00000213763,ACTBP2,4105.20596,-0.968669909,0.163465272,-5.925845273,3.11E-09,1.81E-07,5487.780607,5050.580698,5762.793331,2319.279926,2916.991159,3093.810041
ENSG00000149294,NCAM1,2677.518019,-1.08293944,0.182857369,-5.922317742,3.17E-09,1.85E-07,3610.191205,3710.240674,3593.493059,2136.004852,1408.879855,1606.298468
ENSG00000142973,CYP4B1,47.42993682,2.545067083,0.43034811,5.913972949,3.34E-09,1.94E-07,17.60563697,11.6334534,12.57565375,81.24565117,93.02948417,68.48974147
ENSG00000198743,SLC5A3,380.8779446,-1.227671604,0.207744917,-5.909514509,3.43E-09,1.99E-07,568.5585116,446.226034,586.8638417,206.8929954,258.4152338,218.3110509
ENSG00000230662,TNPO1P2,341.8614482,-1.269110598,0.214814433,-5.90793914,3.46E-09,2.00E-07,459.8178127,489.4360038,499.8822366,155.8782842,215.0014745,231.1528775
ENSG00000229932,YWHAZP3,488.9662172,-1.116117087,0.188953467,-5.906835725,3.49E-09,2.01E-07,693.8692218,677.2331801,636.1184855,261.6865741,354.5457008,310.344141
ENSG00000293057,ENSG00000293057,994.9219455,-1.217186464,0.206127195,-5.905026076,3.53E-09,2.02E-07,1589.685456,1381.888072,1202.022904,496.9210758,549.9076176,749.1065473
ENSG00000123908,AGO2,1573.843311,-0.926700973,0.156987718,-5.903015749,3.57E-09,2.04E-07,1999.793235,2010.094556,2177.684041,955.1087597,1194.912041,1105.467233
ENSG00000201185,RNA5SP202,137.1945831,2.112666096,0.357938923,5.90230891,3.58E-09,2.05E-07,47.63878239,70.63168136,35.63101896,177.6067723,320.4348899,171.2243537
ENSG00000240489,SETP14,2733.783286,-1.020963394,0.173036216,-5.900287325,3.63E-09,2.06E-07,3755.178804,3421.897222,3810.423086,1482.260775,1815.108602,2117.831225
ENSG00000270276,H4C15,174.3790279,-1.460804934,0.247981058,-5.890792408,3.84E-09,2.18E-07,298.2602028,221.8665756,247.3211904,83.13508492,95.09680604,100.5943078
ENSG00000113558,SKP1,2048.332175,-0.864104502,0.146784366,-5.886897385,3.94E-09,2.23E-07,2594.242389,2668.215634,2669.182508,1317.880039,1450.226292,1590.246185
ENSG00000125970,RALY,326.2313296,-1.092472981,0.185629862,-5.885222193,3.98E-09,2.24E-07,425.6421644,452.0427607,454.8194773,209.727146,213.9678136,201.1886156
ENSG00000145819,ARHGAP26,245.9495069,-1.319474141,0.224394511,-5.880153379,4.10E-09,2.31E-07,368.6827507,289.1744131,396.1330931,148.3205492,137.4769044,135.9093307
ENSG00000197451,HNRNPAB,5887.152071,-0.959130047,0.163129336,-5.879568157,4.11E-09,2.31E-07,8124.48365,7494.436873,7705.731835,3391.533578,3924.810571,4681.915921
ENSG00000174028,FAM3C2P,281.1625576,-1.187889577,0.202083056,-5.878224522,4.15E-09,2.32E-07,412.1790303,396.3683766,363.6459876,167.2148867,158.1501231,189.4169413
ENSG00000121774,KHDRBS1,2356.152938,-0.932030491,0.158676232,-5.873787655,4.26E-09,2.38E-07,3201.119052,2917.503921,3156.489091,1420.854179,1594.938823,1846.012563
ENSG00000100028,SNRPD3,470.7920413,-1.221668236,0.208054035,-5.871879578,4.31E-09,2.40E-07,653.4798194,688.8666335,634.0225432,228.6214835,268.7518432,351.009925
ENSG00000076003,MCM6,616.2446491,-1.193161061,0.203296779,-5.869060318,4.38E-09,2.43E-07,902.0299884,881.6495756,788.0743017,296.6410985,372.1179367,456.9549939
ENSG00000105568,PPP2R1A,797.8745379,-0.969241574,0.1652412,-5.865616895,4.47E-09,2.48E-07,1052.195715,1001.307953,1115.041299,491.2527745,529.2343988,598.2150857
ENSG00000202469,Y_RNA,192.2310454,1.580011364,0.269387477,5.865199764,4.49E-09,2.48E-07,72.4937993,98.05339295,118.4207395,241.8475198,280.1221135,342.4487074
ENSG00000100393,EP300,1616.558241,-0.92505622,0.157816077,-5.861609534,4.58E-09,2.52E-07,2160.315219,2059.952213,2132.621282,991.9527178,1086.377643,1268.130369
ENSG00000132507,EIF5A,3523.937203,-0.97764656,0.166864929,-5.858909735,4.66E-09,2.55E-07,4627.175646,4643.409829,4751.501175,1924.388273,2532.469291,2664.679004
ENSG00000134333,LDHA,687.1646726,-1.108395872,0.189177125,-5.859037513,4.66E-09,2.55E-07,885.4599771,938.1549207,992.4286751,357.1029784,437.2385756,512.6029088
ENSG00000177855,CACYBPP2,332.8773963,-1.236458649,0.21139717,-5.848983921,4.95E-09,2.70E-07,455.6753099,474.4787066,471.5870156,174.7726217,176.7560199,243.994704
ENSG00000196604,POTEF,599.4133925,-1.010988512,0.172884339,-5.847773836,4.98E-09,2.71E-07,855.4268317,748.6958225,799.6019843,362.7712796,437.2385756,392.7458613
ENSG00000207445,SNORD15B,1861.580108,1.135831962,0.194484713,5.840212033,5.21E-09,2.83E-07,1023.198196,1095.206542,1374.938143,2045.312032,2737.134157,2893.691577
ENSG00000233837,EIF3LP2,693.2571247,-0.974689109,0.1669536,-5.838083808,5.28E-09,2.86E-07,909.2793683,879.9876537,967.2773676,424.1778765,465.1474209,513.673061
ENSG00000132792,CTNNBL1,585.1006557,-1.14536127,0.196388971,-5.832105879,5.47E-09,2.96E-07,855.4268317,834.2848011,727.2919752,292.862231,386.5891898,414.1489055
ENSG00000156802,ATAD2,1130.540376,-1.030944719,0.176786469,-5.831581599,5.49E-09,2.96E-07,1557.581059,1528.968161,1467.159604,606.5082332,769.0437358,853.981464
ENSG00000253522,MIR3142HG,3719.717293,0.978273472,0.167839001,5.828642135,5.59E-09,3.00E-07,2550.74611,2516.149778,2447.012626,4031.106902,5090.780106,5682.508238
ENSG00000153904,DDAH1,153.041344,-1.474968038,0.253087945,-5.827887358,5.61E-09,3.01E-07,193.6620067,243.4715605,237.8894501,72.7431993,81.65921388,88.82263347
ENSG00000252213,SNORA74D,184.7310304,2.319586817,0.399070216,5.812477919,6.16E-09,3.29E-07,36.24689965,38.22420403,111.0849415,225.7873329,383.488207,313.5545977
ENSG00000114867,EIF4G1,4939.045143,-0.914031017,0.157562097,-5.801084356,6.59E-09,3.51E-07,6280.03427,6120.02745,6959.57638,3075.053425,3254.998285,3944.581048
ENSG00000073111,MCM2,840.1788872,-1.089119399,0.187887785,-5.796648241,6.77E-09,3.60E-07,1181.648929,1042.02504,1205.166818,440.2380633,540.6046691,631.3898042
ENSG00000273983,H3C8,89.49785531,-1.871117576,0.322822203,-5.796124172,6.79E-09,3.60E-07,164.664487,123.8131826,133.0923355,30.23093997,42.38009835,42.80608842
ENSG00000207280,SNORD20,98.59074078,1.948344332,0.33671085,5.786401992,7.19E-09,3.80E-07,33.14002254,37.39324308,51.35058615,132.2603624,203.6312042,133.7690263
ENSG00000198604,BAZ1A,337.004008,-1.155618032,0.199728319,-5.785949818,7.21E-09,3.80E-07,463.9603155,479.4644723,451.6755639,180.440923,205.6985261,240.7842474
ENSG00000165678,GHITM,406.7245417,1.164025961,0.201397706,5.779737932,7.48E-09,3.94E-07,250.6214204,260.9217406,241.0333635,471.4137202,557.1432441,659.2137617
ENSG00000221116,SNORD110,54.12305418,2.534425059,0.438662629,5.777617908,7.58E-09,3.98E-07,15.53438556,17.4501801,14.67159604,63.29603056,128.173956,85.61217684
ENSG00000137807,KIF23,287.149899,-1.363993839,0.236211337,-5.774463913,7.72E-09,4.04E-07,475.3521982,384.7349232,380.4135259,121.8684768,185.0253074,175.5049625
ENSG00000125398,SOX9,366.3752114,-1.080309016,0.187200818,-5.770856278,7.89E-09,4.12E-07,506.4209694,469.4929408,516.6497749,225.7873329,259.4488947,220.4513554
ENSG00000184260,H2AC20,426.8494809,-1.349750027,0.233952215,-5.76934067,7.96E-09,4.14E-07,573.7366401,653.1353124,612.0151492,175.7173386,313.1992634,233.2931819
ENSG00000239039,SNORD13,221.73607,1.713815379,0.297075092,5.768963559,7.98E-09,4.14E-07,89.06381056,102.2081977,119.4687106,214.4507304,441.3732194,363.8517516
ENSG00000164924,YWHAZ,8383.719661,-0.931118217,0.1615101,-5.765077316,8.16E-09,4.23E-07,11182.68635,10737.67749,11076.00704,4750.036443,6037.613523,6518.297114
ENSG00000263740,RN7SL4P,5922.44777,1.091054148,0.189275385,5.764374204,8.20E-09,4.23E-07,3292.254114,3426.882988,4633.080436,6718.826408,8674.482569,8789.160105
ENSG00000208772,SNORD94,98.18192434,1.9091746,0.331501182,5.759178862,8.45E-09,4.36E-07,46.60315669,26.59075063,51.35058615,139.8180974,168.4867324,156.2422227
ENSG00000135387,CAPRIN1,2685.337365,-0.908874564,0.157837408,-5.758296313,8.50E-09,4.37E-07,3597.763696,3555.681936,3358.747522,1622.078873,1849.219413,2128.532747
ENSG00000205339,IPO7,1685.013473,-0.98818882,0.17194283,-5.74719412,9.07E-09,4.65E-07,2306.338443,2180.441552,2234.274483,922.0436691,1174.238822,1292.74387
ENSG00000196642,RABL6,744.3103733,-1.083142816,0.188570938,-5.74395413,9.25E-09,4.73E-07,939.3125137,1062.799064,1031.203608,430.7908946,421.7336616,580.0224981
ENSG00000026025,VIM,11121.48488,-0.902512128,0.157294914,-5.737707007,9.60E-09,4.89E-07,14727.63314,13615.29528,15129.55943,6570.505859,7969.525811,8716.389754
ENSG00000070669,ASNS,693.7164916,1.109580252,0.193394605,5.737389884,9.61E-09,4.89E-07,502.2784665,423.7900882,391.9412085,806.7882105,941.665112,1095.835864
ENSG00000239002,SCARNA10,557.7293125,1.251362393,0.218386927,5.730024286,1.00E-08,5.10E-07,326.2220968,260.9217406,403.4688912,660.357095,810.3901732,885.0158781
ENSG00000134201,GSTM5,146.3102016,1.569461772,0.27398462,5.728284202,1.01E-08,5.14E-07,79.74317923,58.16726701,83.83769167,194.6116761,204.6648652,256.8365305
ENSG00000244687,UBE2V1,294.0161089,-1.159092115,0.202600859,-5.721062201,1.06E-08,5.35E-07,402.8583989,397.1993376,418.1404872,155.8782842,198.4628996,191.5572457
ENSG00000138434,ITPRID2,250.1112487,-1.252801725,0.219002823,-5.720482091,1.06E-08,5.35E-07,384.2171363,315.7651637,357.3581607,157.767718,126.1066341,159.4526794
ENSG00000110367,DDX6,1213.264397,-0.963234335,0.168523829,-5.715715948,1.09E-08,5.46E-07,1617.64735,1523.151435,1670.466006,702.8693543,826.9287482,938.5234886
ENSG00000136527,TRA2B,948.1614361,-1.003805851,0.175614923,-5.715948487,1.09E-08,5.46E-07,1373.239684,1218.188763,1204.118847,537.5439014,636.7351361,719.1422855
ENSG00000138448,ITGAV,177.6174252,-1.426918963,0.249612246,-5.71654231,1.09E-08,5.46E-07,294.1177,267.5694282,214.8340849,84.07980179,101.2987717,103.8047644
ENSG00000162521,RBBP4,933.7998965,-1.007843118,0.176382249,-5.713971346,1.10E-08,5.50E-07,1261.392108,1180.79552,1299.484221,557.3829557,567.4798535,736.2647208
ENSG00000213486,ENSG00000213486,780.0649879,-0.962016471,0.168666821,-5.703649731,1.17E-08,5.83E-07,1027.340699,992.9983439,1072.074482,460.0771177,546.8066347,581.0926503
ENSG00000221303,SNORA79,49.55439635,2.424879061,0.425262085,5.70208149,1.18E-08,5.87E-07,10.35625704,18.28114106,17.81550948,69.90904868,87.8611795,93.10324231
ENSG00000110422,HIPK3,776.7601803,-0.942527019,0.165669575,-5.68919804,1.28E-08,6.32E-07,1065.65885,978.0410467,1021.771867,520.5389976,481.6859958,592.8643246
ENSG00000131094,C1QL1,288.7247257,-1.216094811,0.213782439,-5.68846915,1.28E-08,6.33E-07,402.8583989,402.1851033,405.5648334,142.652248,174.6886981,204.3990722
ENSG00000140443,IGF1R,875.5034602,-0.927515352,0.163374501,-5.677234504,1.37E-08,6.74E-07,1168.185794,1081.911166,1192.591164,545.1016363,597.4560206,667.7749793
ENSG00000140350,ANP32A,479.3699463,-1.027864074,0.181189319,-5.672873419,1.40E-08,6.88E-07,627.5891768,702.1620089,599.4394954,286.2492128,319.401229,341.3785551
ENSG00000213881,NPM1P6,570.9026571,-0.969565823,0.170900926,-5.673262535,1.40E-08,6.88E-07,821.2511834,742.8790958,703.1886389,359.937129,398.993121,399.1667745
ENSG00000206885,SNORA75,17.42210605,7.613712649,1.343417346,5.667421721,1.45E-08,7.09E-07,0,0,0,27.39678935,27.90884525,49.22700168
ENSG00000136630,HLX,265.8315716,-1.187386075,0.209600833,-5.664987379,1.47E-08,7.17E-07,353.1483651,361.4680164,394.0371508,176.6620555,170.5540543,139.1197874
ENSG00000011304,PTBP1,1154.859775,-0.902819764,0.159762122,-5.651025105,1.59E-08,7.76E-07,1518.227282,1461.660324,1535.277729,911.6517835,731.8319422,770.5095916
ENSG00000153294,ADGRF4,98.8540229,1.807380997,0.320169243,5.645080014,1.65E-08,8.00E-07,42.46065387,53.18150126,35.63101896,120.9237599,164.3520887,176.5751147
ENSG00000165732,DDX21,1355.385112,-0.974651405,0.172654211,-5.645106485,1.65E-08,8.00E-07,1830.986245,1752.496659,1805.654284,761.4418005,914.7899277,1066.941754
ENSG00000106631,MYL7,176.0436754,1.304010379,0.23101847,5.644615247,1.66E-08,8.00E-07,90.09943627,102.2081977,112.1329126,241.8475198,256.3479119,253.6260739
ENSG00000145685,LHFPL2,63.50802417,2.028085021,0.359879294,5.635459036,1.75E-08,8.40E-07,23.8193912,29.91459446,20.95942292,102.0294224,93.02948417,111.2958299
ENSG00000231690,LINC00574,235.2893375,2.222700426,0.394421703,5.63534007,1.75E-08,8.40E-07,152.2369785,44.04093073,53.44652844,324.0378878,483.7533177,354.2203817
ENSG00000163811,WDR43,591.9170352,-0.991566801,0.176097759,-5.630774669,1.79E-08,8.61E-07,830.5718148,770.3008073,761.875023,344.821659,436.2049147,407.7279922
ENSG00000176871,WSB2,254.1466445,-1.245158874,0.221150107,-5.630378808,1.80E-08,8.61E-07,383.1815106,297.4840227,391.9412085,140.7628142,148.8471747,162.663136
ENSG00000158545,ZC3H18,709.3977156,-0.963825054,0.171476085,-5.620754953,1.90E-08,9.08E-07,875.1037201,932.338194,1006.0523,449.6852321,451.7098287,541.4970185
ENSG00000157212,PAXIP1,189.5050067,-1.270392252,0.226089786,-5.618972329,1.92E-08,9.13E-07,287.9039458,243.4715605,272.4724979,104.863573,110.6017201,117.7167432
ENSG00000229132,EIF4A1P10,565.9694167,-1.029765537,0.183277038,-5.618628211,1.92E-08,9.13E-07,815.0374292,754.5125492,709.4764657,338.2086409,347.3100742,431.2713408
ENSG00000276168,RN7SL1,341168.374,0.955827047,0.170104916,5.619044223,1.92E-08,9.13E-07,213677.5447,208532.9761,274125.1484,397071.1152,449928.8309,503674.6289
ENSG00000177889,UBE2N,1282.460261,-1.031380584,0.183845755,-5.61003209,2.02E-08,9.57E-07,1750.20744,1787.397019,1628.547161,698.1457699,804.1882076,1026.27597
ENSG00000084774,CAD,745.1069932,-1.00894995,0.179971461,-5.606166342,2.07E-08,9.76E-07,1044.946336,850.9040202,1090.937963,466.6901358,470.3157255,546.8477796
ENSG00000101126,ADNP,1189.913051,-0.857975017,0.153121361,-5.603235323,2.10E-08,9.91E-07,1648.716121,1504.870294,1447.248152,790.7280236,899.2850137,848.6307029
ENSG00000225921,NOL7,189.6669157,-1.463230981,0.261295152,-5.599916309,2.14E-08,1.01E-06,259.9420518,241.8096386,333.2548244,87.85866929,89.92850137,125.2078086
ENSG00000136100,VPS36,217.951496,-1.235109533,0.220919806,-5.59075962,2.26E-08,1.06E-06,347.9702366,285.8505693,284.0001805,122.8131936,134.3759216,132.6988741
ENSG00000278637,H4C1,123.648006,-1.533168464,0.274228014,-5.590852817,2.26E-08,1.06E-06,207.1251408,171.1779572,172.9152391,53.84886182,65.12063892,71.7001981
ENSG00000152234,ATP5F1A,1444.808666,-0.941856474,0.168728231,-5.582091805,2.38E-08,1.11E-06,1948.01195,1765.792034,1986.953293,843.6321686,994.3818197,1130.080734
ENSG00000187514,PTMA,6400.27619,-0.963367366,0.172636209,-5.580332033,2.40E-08,1.12E-06,8709.612173,8559.72882,8113.392611,3439.714139,4599.791162,4979.418235
ENSG00000182199,SHMT2,1041.208029,0.908912326,0.163071731,5.573696423,2.49E-08,1.16E-06,737.3655014,660.613961,773.4027056,1219.629484,1394.408602,1461.82792
ENSG00000201291,RNU1-34P,36.67962322,2.801059332,0.503939264,5.55832723,2.72E-08,1.26E-06,11.39188275,10.80249244,5.239855729,52.90414495,73.3899264,66.34943705
ENSG00000188529,SRSF10,956.014735,-0.947399183,0.170514308,-5.5561272,2.76E-08,1.27E-06,1262.427733,1267.21546,1247.085664,563.9959738,639.8361189,755.5274606
ENSG00000113368,LMNB1,633.9034061,-1.063113131,0.191393907,-5.554581902,2.78E-08,1.28E-06,879.2462229,797.7225189,894.9673586,330.6509059,431.03661,469.7968204
ENSG00000225742,LINC02036,58.9915259,2.455320891,0.44241571,5.549804936,2.86E-08,1.32E-06,8.285005634,24.92882872,20.95942292,86.91395242,124.0393122,88.82263347
ENSG00000197582,GPX1P1,68.05505688,-2.097593878,0.378157771,-5.546874979,2.91E-08,1.34E-06,79.74317923,113.8416511,137.2842201,21.7284881,27.90884525,27.82395747
ENSG00000215301,DDX3X,4075.827585,-0.918599001,0.165681521,-5.544366054,2.95E-08,1.35E-06,5213.339795,5254.997093,5524.903881,2375.962938,2764.009341,3321.752461
ENSG00000135521,LTV1,434.3770027,-1.029473694,0.185742502,-5.542477807,2.98E-08,1.36E-06,612.0547912,586.6584358,550.1848516,254.1288391,282.1894353,321.0456631
ENSG00000213197,NUDCP1,418.0502036,-1.170037235,0.211284551,-5.537732076,3.06E-08,1.40E-06,548.8816232,582.503631,604.6793512,197.4458267,299.7616712,275.0291181
ENSG00000087087,SRRT,582.9385452,-1.081386167,0.195684138,-5.526182041,3.27E-08,1.49E-06,770.5055239,791.9057922,812.177638,295.6963816,390.7238335,436.6221019
ENSG00000144619,CNTN4,46.38482516,2.974809548,0.5384646,5.524614891,3.30E-08,1.50E-06,8.285005634,12.46441436,10.47971146,39.67810871,127.140295,80.26141579
ENSG00000231845,HMGB3P14,490.8534875,-1.12330671,0.203416138,-5.522210394,3.35E-08,1.52E-06,593.4135285,668.0926096,756.6351673,267.3548754,291.4923837,368.1323604
ENSG00000168056,LTBP3,438.3962484,1.056052341,0.191351545,5.518912017,3.41E-08,1.54E-06,314.8302141,247.6263653,292.3839497,579.1114438,545.7729738,650.652544
ENSG00000204434,POTEKP,2788.308349,-0.889399011,0.161271884,-5.514904334,3.49E-08,1.57E-06,3477.631115,3517.457732,3869.10947,1652.309813,2056.985261,2156.356704
ENSG00000207142,Y_RNA,93.18999892,1.667719581,0.302552685,5.512162555,3.54E-08,1.59E-06,44.53190528,43.20996978,46.11073042,119.979043,142.6452091,162.663136
ENSG00000205940,HSP90AB2P,822.5591865,-1.013960328,0.183964187,-5.511726746,3.55E-08,1.59E-06,1229.287711,976.3791247,1095.129847,500.6999433,499.2582317,634.6002608
